variant_id,narrative
V7090,Create Purchase Order Item (handled by resource user_036) Vendor creates invoice (+6d) Vendor creates debit memo Delete Purchase Order Item (handled by resource user_036) (+10h) Reactivate Purchase Order Item (handled by resource user_036) Record Invoice Receipt (handled by resource user_013) (+1d) Change Delivery Indicator (handled by resource user_036) (+5d) Cancel Invoice Receipt (handled by resource user_015) (+47d) Clear Invoice (handled by resource user_015) (+3m)
V7091,Create Purchase Order Item (handled by resource user_060) Vendor creates invoice (+26d) Record Invoice Receipt (handled by resource user_020) (+15h) Record Goods Receipt (handled by resource user_031) (+19h) Record Goods Receipt (handled by resource user_032) (+7h) Remove Payment Block (handled by resource batch_02) (+9h) Record Invoice Receipt (handled by resource user_019) (+7h) Remove Payment Block (handled by resource user_023) (+32d) Clear Invoice (handled by resource user_002) (+9d) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Invoice Receipt was repeated (seen in 1 cases); Remove Payment Block was repeated (seen in 1 cases).
V7092,Create Purchase Order Item (handled by resource user_066) Vendor creates invoice (+14d) Record Goods Receipt (handled by resource user_104) (+4d) Record Invoice Receipt (handled by resource user_020) (+3h) Vendor creates invoice (+11d) Record Invoice Receipt (handled by resource user_020) (+5d) Remove Payment Block (handled by resource user_023) (+9d) Change Quantity (handled by resource user_066) (+5d) Change Delivery Indicator (handled by resource user_066) Clear Invoice (handled by resource user_002) (+22d) Clear Invoice (handled by resource user_002) (+35d) Rework observed: Clear Invoice was repeated (seen in 1 cases); Record Invoice Receipt was repeated (seen in 1 cases); Vendor creates invoice was repeated (seen in 1 cases).
V7093,Create Purchase Order Item (handled by resource user_066) Vendor creates invoice (+56d) Record Goods Receipt (handled by resource user_104) (+4d) Cancel Goods Receipt (handled by resource user_104) (+2m) Record Goods Receipt (handled by resource user_104) (+1m) Vendor creates invoice (+3d) Record Invoice Receipt (handled by resource user_019) (+4d) Record Goods Receipt (handled by resource user_104) (+28m) Record Invoice Receipt (handled by resource user_020) (+3d) Clear Invoice (handled by resource user_002) (+64d) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Invoice Receipt was repeated (seen in 1 cases); Vendor creates invoice was repeated (seen in 1 cases).
V7094,Create Purchase Order Item (handled by resource user_036) Change Quantity (handled by resource user_036) (+4d) Cancel Goods Receipt (handled by resource batch_11) (+9h) Cancel Goods Receipt (handled by resource batch_11) (+22h) Vendor creates debit memo (+43d) Cancel Invoice Receipt (handled by resource user_015) (+4d) Rework observed: Cancel Goods Receipt was repeated (seen in 1 cases).
V7095,Create Purchase Order Item (handled by resource user_178) Record Goods Receipt (handled by resource user_152) (+12d) Vendor creates invoice (+13h) Change Quantity (handled by resource user_178) (+6d) Vendor creates debit memo (+2d) Record Invoice Receipt (handled by resource user_001) (+60d) Cancel Invoice Receipt (handled by resource user_001) (+5m) Remove Payment Block (handled by resource user_015) (+5h) Clear Invoice (handled by resource user_002) (+23d) Clear Invoice (handled by resource user_002) (+29d) Rework observed: Clear Invoice was repeated (seen in 1 cases).
V7096,Create Purchase Order Item (handled by resource user_064) Receive Order Confirmation (handled by resource user_029) (+3d) Update Order Confirmation (handled by resource user_029) (+2d) Record Goods Receipt (handled by resource user_030) (+19d) Vendor creates debit memo (+13h) Vendor creates invoice Record Invoice Receipt (handled by resource user_020) (+14d) Record Invoice Receipt (handled by resource user_020) (+17d) Record Invoice Receipt (handled by resource user_020) (+12m) Cancel Invoice Receipt (handled by resource user_004) (+12d) Cancel Invoice Receipt (handled by resource user_004) (+1m) Clear Invoice (handled by resource user_004) (+2m) Remove Payment Block (handled by resource batch_02) (+9h) Clear Invoice (handled by resource user_002) (+36d) Clear Invoice (handled by resource user_015) (+3h) Clear Invoice (handled by resource user_015) (+16h) Rework observed: Cancel Invoice Receipt was repeated (seen in 1 cases); Clear Invoice was repeated (seen in 1 cases); Record Invoice Receipt was repeated (seen in 1 cases).
V7097,Create Purchase Order Item (handled by resource user_064) Receive Order Confirmation (handled by resource user_029) (+40m) Vendor creates invoice (+11d) Record Goods Receipt (handled by resource user_030) (+6d) Vendor creates invoice (+2d) Record Invoice Receipt (handled by resource user_019) (+14d) Record Invoice Receipt (handled by resource user_013) (+2h) Remove Payment Block (handled by resource user_023) (+20d) Clear Invoice (handled by resource user_002) (+15d) Change Quantity (handled by resource user_064) (+57d) Change Delivery Indicator (handled by resource user_064) Record Goods Receipt (handled by resource user_064) (+1m) Remove Payment Block (handled by resource user_015) (+4d) Clear Invoice (handled by resource user_002) (+3d) Rework observed: Clear Invoice was repeated (seen in 1 cases); Record Goods Receipt was repeated (seen in 1 cases); Record Invoice Receipt was repeated (seen in 1 cases); Remove Payment Block was repeated (seen in 1 cases); Vendor creates invoice was repeated (seen in 1 cases).
V7098,Create Purchase Order Item (handled by resource batch_02) Record Goods Receipt (handled by resource user_144) (+4d) Vendor creates invoice (+9d) Record Invoice Receipt (handled by resource user_001) (+12d) Vendor creates debit memo (+18d) Clear Invoice (handled by resource user_002) (+61d) Cancel Subsequent Invoice (handled by resource user_013) (+11d) Clear Invoice (handled by resource user_002) (+18d) Rework observed: Clear Invoice was repeated (seen in 1 cases).
V7099,Create Purchase Order Item (handled by resource user_045) Record Invoice Receipt (handled by resource user_001) (+53d) Vendor creates invoice (+7h) Vendor creates debit memo Cancel Invoice Receipt (handled by resource user_004) (+71d) Clear Invoice (handled by resource user_004) (+1m) Delete Purchase Order Item (handled by resource user_045) (+1d)
V7100,Create Purchase Order Item (handled by resource user_167) Vendor creates invoice (+55d) Record Goods Receipt (handled by resource user_168) (+13h) Record Goods Receipt (handled by resource user_168) (+3m) Record Invoice Receipt (handled by resource user_001) (+54d) Change Price (handled by resource user_167) (+6d) Change Quantity (handled by resource user_167) Change Delivery Indicator (handled by resource user_167) Remove Payment Block (handled by resource user_015) (+2h) Clear Invoice (handled by resource user_002) (+2d) Rework observed: Record Goods Receipt was repeated (seen in 1 cases).
V7101,Create Purchase Order Item (handled by resource user_167) Record Goods Receipt (handled by resource user_168) (+17d) Vendor creates invoice (+7d) Vendor creates invoice (+14d) Record Invoice Receipt (handled by resource user_019) (+20d) Record Invoice Receipt (handled by resource user_019) (+1d) Change Price (handled by resource user_037) (+48d) Remove Payment Block (handled by resource batch_00) Remove Payment Block (handled by resource user_015) (+2h) Clear Invoice (handled by resource user_002) (+3d) Rework observed: Record Invoice Receipt was repeated (seen in 1 cases); Remove Payment Block was repeated (seen in 1 cases); Vendor creates invoice was repeated (seen in 1 cases).
V7102,Create Purchase Order Item (handled by resource user_066) Vendor creates invoice (+22d) Vendor creates invoice (+7d) Record Goods Receipt (handled by resource user_104) (+1d) Vendor creates invoice (+5d) Record Invoice Receipt (handled by resource user_020) (+61d) Record Invoice Receipt (handled by resource user_001) (+6d) Record Invoice Receipt (handled by resource user_013) (+1d) Remove Payment Block (handled by resource user_015) (+1d) Clear Invoice (handled by resource user_002) (+6d) Rework observed: Record Invoice Receipt was repeated (seen in 1 cases); Vendor creates invoice was repeated (seen in 1 cases).
V7103,Create Purchase Order Item (handled by resource batch_06) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) (+1m) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) (+1m) Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Vendor creates invoice (+13d) Record Invoice Receipt (handled by resource user_013) (+5d) Clear Invoice (handled by resource user_002) (+64d) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
V7104,Create Purchase Order Item (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) (+1m) Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) (+1m) Record Goods Receipt (handled by resource batch_06) Record Goods Receipt (handled by resource batch_06) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Vendor creates invoice (+21d) Record Invoice Receipt (handled by resource user_013) (+82d) Clear Invoice (handled by resource user_002) (+8d) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
V7105,Create Purchase Order Item (handled by resource user_084) Change Quantity (handled by resource user_084) (+74d) Change Quantity (handled by resource user_084) (+2h) Vendor creates invoice (+6h) Record Goods Receipt (handled by resource batch_03) (+10h) Change Quantity (handled by resource user_084) (+1d) Vendor creates invoice (+1d) Record Goods Receipt (handled by resource batch_03) (+10m) Record Invoice Receipt (handled by resource user_235) (+20d) Record Invoice Receipt (handled by resource user_235) (+1m) Clear Invoice (handled by resource user_002) (+36d) Clear Invoice (handled by resource user_005) (+28d) Rework observed: Change Quantity was repeated (seen in 1 cases); Clear Invoice was repeated (seen in 1 cases); Record Goods Receipt was repeated (seen in 1 cases); Record Invoice Receipt was repeated (seen in 1 cases); Vendor creates invoice was repeated (seen in 1 cases).
V7106,Create Purchase Order Item (handled by resource user_084) Change Quantity (handled by resource user_084) (+49d) Change Quantity (handled by resource user_084) (+47m) Record Goods Receipt (handled by resource batch_03) (+6h) Change Quantity (handled by resource user_084) (+5d) Change Quantity (handled by resource user_084) (+8m) Change Quantity (handled by resource user_084) (+2m) Record Goods Receipt (handled by resource batch_03) (+8m) Change Quantity (handled by resource user_084) (+1m) Change Quantity (handled by resource user_084) (+7m) Change Quantity (handled by resource user_084) (+2m) Record Goods Receipt (handled by resource batch_03) (+30m) Vendor creates invoice (+1d) Change Quantity (handled by resource user_084) (+16h) Change Delivery Indicator (handled by resource user_084) Change Quantity (handled by resource user_084) (+1m) Vendor creates invoice (+8h) Record Goods Receipt (handled by resource batch_03) (+50m) Record Goods Receipt (handled by resource batch_03) (+2d) Record Invoice Receipt (handled by resource user_020) (+3d) Record Invoice Receipt (handled by resource user_012) (+40d) Clear Invoice (handled by resource user_002) (+31d) Rework observed: Change Quantity was repeated (seen in 1 cases); Record Goods Receipt was repeated (seen in 1 cases); Record Invoice Receipt was repeated (seen in 1 cases); Vendor creates invoice was repeated (seen in 1 cases).
V7107,Create Purchase Order Item (handled by resource batch_10) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_10) Record Service Entry Sheet (+4m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_10) Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_10) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
V7108,Create Purchase Order Item (handled by resource batch_10) Record Goods Receipt (handled by resource batch_10) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_10) Record Service Entry Sheet (+3m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_10) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
V7109,Create Purchase Order Item (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+3m) Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+5m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+5m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+3m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+7m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+7m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+8m) Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+11m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
V7110,Create Purchase Order Item (handled by resource batch_02) Record Goods Receipt (handled by resource batch_02) Record Goods Receipt (handled by resource batch_02) Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) Record Goods Receipt (handled by resource batch_02) Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet (+1m) Record Service Entry Sheet Record Service Entry Sheet Record Service Entry Sheet Record Goods Receipt (handled by resource batch_02) Rework observed: Record Goods Receipt was repeated (seen in 1 cases); Record Service Entry Sheet was repeated (seen in 1 cases).
